2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.88, 1.0, 0.81, 1.0, 0.91, 1.0, 1.0, 1.0, 15.0,48.0,470.0,13.6
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 0.9, 1.17, 1.0, 1.0, 1.0, 1.46, 0.87, 0.85, 1.0, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 32.5,60.0,1276.0,20.8
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 19.7,60.0,614.0,13.9
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 66.6,300.0,2077.0,21.0
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 29.5,120.0,920.0,16.0
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.0, 1.0, 1.0, 1.11, 1.0, 1.0, 1.0, 0.88, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 15.0,90.0,575.0,15.2
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 38.0,210.0,1553.0,21.3
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0,48.0,427.0,12.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 15.4,70.0,765.0,14.5
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 48.5,239.0,2409.0,21.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 16.3,82.0,810.0,14.8
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 12.8,62.0,636.0,13.6
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 32.6,170.0,1619.0,18.7
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.28, 1.17, 1.0, 1.0, 1.29, 1.17, 0.87, 0.71, 1.0, 1.0, 0.88, 1.09, 0.91, 1.0, 1.0, 1.14, 35.5,192.0,1763.0,19.3
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 5.5,18.0,172.0,9.1
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 10.4,50.0,324.0,11.2
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 14.0,60.0,437.0,12.4
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.5,42.0,290.0,12.0
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 13.0,60.0,683.0,14.8
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.88, 1.0, 1.0, 1.0, 0.91, 0.9, 1.0, 1.0, 90.0,444.0,3343.0,26.7
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8.0,42.0,420.0,12.5
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.17, 1.0, 1.0, 1.11, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16.0,114.0,887.0,16.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.14, 1.17, 1.0, 1.0, 1.29, 1.05, 0.87, 0.85, 0.88, 1.0, 1.0, 1.09, 0.91, 1.0, 1.0, 1.14, 177.9,1248.0,7998.0,31.5
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 302.0,2400.0,8543.0,38.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.14, 0.87, 1.0, 1.0, 1.0, 1.0, 1.15, 0.85, 1.0, 1.0, 0.88, 1.0, 1.0, 0.9, 1.0, 1.0, 282.1,1368.0,9820.0,37.3
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.14, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85, 1.0, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 284.7,973.0,8518.0,38.1
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.14, 1.0, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 79.0,400.0,2327.0,26.9
2.48, 2.03, 2.83, 1.1, 6.24, 0.92, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.76, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 423.0,2400.0,18447.0,41.9
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.76, 1.0, 0.81, 1.09, 0.91, 1.0, 1.0, 1.0, 190.0,420.0,5092.0,30.3
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.05, 1.0, 0.85, 1.0, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 47.5,252.0,2007.0,22.3
2.48, 2.03, 2.83, 1.1, 6.24, 1.26, 1.0, 1.74, 1.0, 1.0, 1.11, 1.05, 0.87, 1.0, 1.0, 1.0, 0.88, 1.0, 1.0, 0.9, 1.0, 1.0, 21.0,107.0,1058.0,21.3
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 1.14, 1.17, 1.0, 1.0, 1.29, 1.0, 1.0, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 78.0,571.4,4815.0,30.5
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 1.14, 1.17, 1.0, 1.0, 1.29, 1.0, 1.0, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 11.4,98.8,704.0,15.5
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 1.14, 1.17, 1.0, 1.0, 1.29, 1.0, 1.0, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 19.3,155.0,1191.0,18.6
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.0, 1.34, 1.0, 1.0, 1.11, 1.05, 0.87, 0.85, 1.0, 1.0, 1.0, 0.91, 0.91, 1.0, 1.0, 1.0, 101.0,750.0,4840.0,32.4
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.0, 1.17, 1.0, 1.0, 1.11, 1.05, 0.87, 1.0, 1.0, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 219.0,2120.0,11761.0,42.8
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.0, 1.17, 1.0, 1.0, 1.11, 1.05, 0.87, 1.0, 1.0, 1.0, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 50.0,370.0,2685.0,25.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.17, 1.0, 1.0, 1.29, 1.17, 1.0, 0.71, 0.76, 1.0, 0.81, 1.0, 0.91, 0.9, 1.0, 1.14, 227.0,1181.0,6293.0,33.8
2.48, 2.03, 2.83, 1.1, 3.12, 1.0, 1.14, 1.34, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.76, 1.0, 1.0, 1.09, 1.0, 1.0, 1.0, 1.14, 70.0,278.0,2950.0,20.2
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 1.0, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0, 1.0, 1.14, 0.9,8.4,28.0,4.9
2.48, 2.03, 2.83, 1.1, 6.24, 1.26, 0.9, 1.74, 1.0, 1.0, 1.63, 1.17, 0.87, 0.85, 0.88, 1.0, 0.81, 1.19, 0.91, 1.0, 1.0, 1.0, 980.0,4560.0,50961.0,96.4
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 0.9, 1.17, 1.0, 1.0, 1.0, 1.0, 0.87, 0.71, 0.76, 1.0, 1.0, 0.91, 0.91, 1.0, 1.0, 1.0, 350.0,720.0,8547.0,35.7
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.0, 1.74, 1.0, 1.0, 1.11, 1.05, 0.87, 0.85, 1.0, 1.0, 1.0, 0.91, 0.91, 0.9, 1.0, 1.0, 70.0,458.0,2404.0,27.5
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.0, 1.74, 1.0, 1.0, 1.11, 1.05, 0.87, 0.85, 1.0, 1.0, 1.0, 0.91, 0.91, 0.9, 1.0, 1.0, 271.0,2460.0,9308.0,43.4
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 90.0,162.0,2743.0,25.0
2.48, 2.03, 2.83, 1.1, 4.68, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.87, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 40.0,150.0,1219.0,18.9
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.17, 1.0, 1.0, 1.11, 1.0, 0.87, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 137.0,636.0,4210.0,32.2
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.17, 1.0, 1.0, 1.11, 1.0, 1.15, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 150.0,882.0,5848.0,36.2
2.48, 2.03, 2.83, 1.1, 4.68, 1.26, 1.0, 1.17, 1.0, 1.0, 1.11, 1.0, 0.87, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 339.0,444.0,8477.0,45.9
2.48, 2.03, 2.83, 1.1, 4.68, 0.92, 1.14, 0.87, 1.0, 1.0, 1.0, 1.0, 1.15, 0.85, 0.88, 1.0, 0.88, 1.0, 0.91, 1.0, 1.0, 1.0, 240.0,192.0,10313.0,37.1
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.0, 1.17, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 144.0,576.0,6129.0,28.8
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 151.0,432.0,6136.0,26.2
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 0.9, 1.17, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 34.0,72.0,1555.0,16.2
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 98.0,300.0,4907.0,24.4
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 1.0, 1.17, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 85.0,300.0,4256.0,23.2
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 20.0,240.0,813.0,12.8
2.48, 2.03, 2.83, 1.1, 6.24, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 111.0,600.0,4511.0,23.5
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.28, 1.17, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 162.0,756.0,7553.0,32.4
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.14, 1.34, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 352.0,1200.0,17597.0,42.9
2.48, 2.03, 2.83, 1.1, 6.24, 1.1, 1.0, 1.34, 1.0, 1.0, 1.0, 1.17, 0.87, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.14, 165.0,97.0,7867.0,31.5
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.0, 1.34, 1.0, 1.0, 1.11, 1.05, 0.87, 0.85, 1.0, 1.0, 1.0, 0.91, 0.91, 1.0, 1.0, 1.0, 60.0,409.0,2004.0,24.9
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.0, 1.34, 1.0, 1.0, 1.11, 1.05, 0.87, 0.85, 1.0, 1.0, 1.0, 0.91, 0.91, 1.0, 1.0, 1.0, 100.0,703.0,3340.0,29.6
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.28, 1.34, 1.0, 1.0, 1.63, 1.46, 1.15, 1.0, 1.0, 1.0, 1.0, 1.09, 1.09, 1.0, 1.0, 1.0, 32.0,1350.0,2984.0,33.6
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 1.14, 1.17, 1.0, 1.0, 1.29, 1.46, 1.15, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 53.0,480.0,2227.0,28.8
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.34, 1.0, 1.0, 1.29, 1.46, 0.87, 0.71, 0.76, 1.0, 0.81, 1.19, 1.2, 0.9, 1.0, 1.0, 41.0,599.0,1594.0,23.0
2.48, 2.03, 2.83, 1.1, 3.12, 1.1, 0.9, 1.34, 1.0, 1.0, 1.29, 1.46, 0.87, 0.71, 0.76, 1.0, 0.81, 1.19, 1.2, 0.9, 1.0, 1.0, 24.0,430.0,933.0,19.2
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.34, 1.0, 1.0, 1.63, 1.46, 1.0, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 165.0,4178.2,6266.0,47.3
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.34, 1.0, 1.0, 1.63, 1.46, 1.0, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 65.0,1772.5,2468.0,34.5
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.34, 1.0, 1.0, 1.63, 1.46, 1.0, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 70.0,1645.9,2658.0,35.4
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.74, 1.0, 1.0, 1.63, 1.46, 1.0, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 50.0,1924.5,2102.0,34.2
2.48, 2.03, 2.83, 1.1, 6.24, 1.26, 0.9, 1.34, 1.0, 1.0, 1.29, 1.46, 0.87, 0.85, 1.0, 1.0, 1.1, 1.19, 1.09, 0.9, 1.0, 1.0, 7.25,648.0,406.0,15.6
2.48, 2.03, 2.83, 1.1, 3.12, 1.26, 1.14, 1.34, 1.0, 1.0, 1.63, 1.46, 1.0, 0.85, 0.88, 1.0, 0.88, 0.91, 0.91, 1.0, 1.0, 1.0, 233.0,8211.0,8848.0,53.1
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.34, 1.0, 1.0, 1.29, 1.17, 1.15, 1.0, 1.0, 1.0, 1.0, 1.09, 1.09, 1.0, 1.0, 1.0, 16.3,480.0,1253.0,21.5
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.34, 1.0, 1.0, 1.29, 1.17, 1.15, 1.0, 1.0, 1.0, 1.0, 1.09, 1.09, 1.0, 1.0, 1.0, 6.2,12.0,477.0,15.4
2.48, 2.03, 2.83, 1.1, 4.68, 1.1, 1.0, 1.34, 1.0, 1.0, 1.29, 1.17, 1.15, 1.0, 1.0, 1.0, 1.0, 1.09, 1.09, 1.0, 1.0, 1.0, 3.0,38.0,231.0,12.0
